CL01ZSAP101 00001122005MS350626650X           0,00          0,00          0,00          0,00          0,00          0,00         26,60        -26,60          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357600190X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1649,19       1649,19        655,68
CL01ZSAP101 00001122005MS357600200X           0,00          0,00          0,00       1031,41          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357600400X        4378,86       5207,83       4980,49       4328,02       4754,71       5074,97       5006,60       4850,77       5448,02       5582,52       5582,52       5881,82
CL01ZSAP101 00001122005MS357600410X         289,77        450,09        436,71        408,95        376,99         33,57         86,84        465,43        652,69        212,87        212,87         39,00
CL01ZSAP101 00001122005MS357600460X         683,00        709,12        678,16        691,12        691,79        697,85        714,12        735,97        760,77        785,82        785,82        806,99
CL01ZSAP101 00001122005MS357600480X           0,00          0,00         49,77          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357600490X           0,00         20,44        115,22        254,53          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357600520X           0,00          0,00        397,88       1311,04          0,00          0,00          0,00          0,00          0,00          0,00          0,00        811,17
CL01ZSAP101 00001122005MS357600530X        2039,00          0,00          0,00          0,00          0,00          0,00        827,51        287,91        290,73        299,48        299,48        302,74
CL01ZSAP101 00001122005MS357600540X         665,02        736,74        664,67        700,56        656,31        763,16        740,04        738,30        792,73        787,64        787,64        830,24
CL01ZSAP101 00001122005MS357600550X        1764,49       1993,26       2134,02       1785,08       1847,35       1886,99       1863,63       1809,91       2038,32      -2104,80       2104,80       2222,91
CL01ZSAP101 00001122005MS357600570X         633,98       2245,30        743,43        653,59        651,72        661,20        676,72        697,43        716,99        746,49        746,49        766,61
CL01ZSAP101 00001122005MS357600575X         286,41        344,81        329,76        289,52        541,50        222,77        228,00        234,97        240,68        246,18        246,18        252,81
CL01ZSAP101 00001122005MS357600580X           0,00          0,00          0,00          0,00          0,00          0,00       1770,68        616,05       2722,55        572,05        572,05        578,30
CL01ZSAP101 00001122005MS357600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       3243,02       3243,02       3278,40
CL01ZSAP101 00001122005MS357600600X         889,31       1015,48        975,59        856,39        847,91        858,77        877,63        903,29        935,75        968,48        968,48       1050,79
CL01ZSAP101 00001122005MS357600605X         416,71       -233,56      -2428,88        -16,67       -449,62        692,25        758,99        822,31        389,85        569,47        569,47        416,36
CL01ZSAP101 00001122005MS357600610X         111,91         89,95         95,57         86,26         73,91         74,36         73,92         75,43        103,21         83,95         83,95        120,32
CL01ZSAP101 00001122005MS357600620X        1312,68       1026,98       1118,39        968,52        921,50        926,93        912,45        913,94       1340,63       1044,69       1044,69       1564,90
CL01ZSAP101 00001122005MS357601590X           0,00          6,83          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357602040X           0,00          0,00          0,00        145,33          0,00          0,00        156,19         35,55          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357602070X         131,48          3,48        704,42         59,53         98,49        451,83        291,16        223,55        279,39        144,98        144,98        129,18
CL01ZSAP101 00001122005MS357602080X           0,00          0,00          0,00          0,00          0,00          0,00         28,66         59,63          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357602100X         165,68        216,20         59,27          6,15        159,65         26,93         95,15         29,56         33,80        196,02        196,02      13967,74
CL01ZSAP101 00001122005MS357606120X          29,04         27,95         26,74         29,44          0,00          0,00          0,00        170,00        159,78         75,21         75,21         48,83
CL01ZSAP101 00001122005MS357606210X          55,71          0,00         18,71         20,41          0,00          0,00          0,00          0,00          0,00         30,17         30,17          4,67
CL01ZSAP101 00001122005MS357606330X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        745,88
CL01ZSAP101 00001122005MS357606490X           0,00          0,00          0,00        120,12          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357606500X        1111,15       1136,92       1123,68       1218,02         10,67         71,26         53,47        107,17         47,37         74,61         74,61        207,31
CL01ZSAP101 00001122005MS357607450X         102,08        169,78        226,85        100,99          0,00         87,28         18,01         20,19         48,84          0,00          0,00        471,40
CL01ZSAP101 00001122005MS357607470X           0,00          0,00          0,00         20,02          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357607480X         204,82        147,16          0,00          5,10          2,49          0,00         20,03          0,00          2,65          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357620020X          31,04         31,03         31,04         30,12         49,34         49,28         49,31         49,36         49,29         42,87         42,87         38,50
CL01ZSAP101 00001122005MS357626650X           0,00          0,00          0,00          0,00          0,00          0,00          2,71         -2,71          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS357690810X         146,20         41,92          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS353600190X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1649,19       1649,19        655,68
CL01ZSAP101 00001122005MS353600400X           0,00          0,00          0,00          0,00          0,00       4794,05       4906,26       5056,38       5210,47       5406,34       5406,34       5552,06
CL01ZSAP101 00001122005MS353600410X           0,00          0,00          0,00          0,00          0,00         12,02          7,92         30,80          0,00        232,58        232,58        564,33
CL01ZSAP101 00001122005MS353600460X           0,00          0,00          0,00          0,00          0,00        786,52       1063,17       1095,70       1131,14       1170,58       1170,58       1202,13
CL01ZSAP101 00001122005MS353600490X           0,00          0,00          0,00          0,00          0,00        423,25          0,00          0,00          0,00          0,00          0,00         31,21
CL01ZSAP101 00001122005MS353600520X           0,00          0,00          0,00          0,00          0,00        201,89          0,00        639,81          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS353600530X           0,00          0,00          0,00          0,00          0,00          0,00        662,01        230,32        232,58        239,58        239,58        242,20
CL01ZSAP101 00001122005MS353600540X           0,00          0,00          0,00          0,00          0,00        617,57        638,88        608,92        681,54        685,99        685,99        701,88
CL01ZSAP101 00001122005MS353600550X           0,00          0,00          0,00          0,00          0,00       1715,34       1752,07       1806,80       1885,32       1944,69       1944,69       2020,38
CL01ZSAP101 00001122005MS353600570X           0,00          0,00          0,00          0,00          0,00        609,58        623,87        642,96        661,93        687,75        687,75        706,28
CL01ZSAP101 00001122005MS353600575X           0,00          0,00          0,00          0,00          0,00        189,53        193,98        199,92        204,77        209,45        209,45        215,09
CL01ZSAP101 00001122005MS353600580X           0,00          0,00          0,00          0,00          0,00          0,00       1467,26        510,48       2437,78        482,21        482,21        487,47
CL01ZSAP101 00001122005MS353600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       2594,42       2594,42       2622,72
CL01ZSAP101 00001122005MS353600600X           0,00          0,00          0,00          0,00          0,00        790,47        843,31        867,96        897,66        927,57        927,57        978,29
CL01ZSAP101 00001122005MS353600605X           0,00          0,00          0,00          0,00          0,00        725,97        570,08        603,78        549,88        444,61        444,61        617,14
CL01ZSAP101 00001122005MS353600610X           0,00          0,00          0,00          0,00          0,00         69,41         66,77         69,16         87,71        -76,30         76,30        100,27
CL01ZSAP101 00001122005MS353600620X           0,00          0,00          0,00          0,00          0,00        846,73        796,41        824,90       1089,18        920,73        920,73       1251,92
CL01ZSAP101 00001122005MS353602070X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        216,68        214,02        214,02         15,03
CL01ZSAP101 00001122005MS353602100X           0,00          0,00          0,00          0,00          0,00          0,00         28,66         15,00          5,58         11,09         11,09         -1,78
CL01ZSAP101 00001122005MS353606210X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         33,17         18,39         18,39         23,35
CL01ZSAP101 00001122005MS353606330X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        712,75        712,75          0,00
CL01ZSAP101 00001122005MS353606500X           0,00          0,00          0,00          0,00          0,00          0,00          0,00        935,17       1002,41       2539,91       2539,91       1072,26
CL01ZSAP101 00001122005MS353607000X           0,00          0,00          0,00          0,00          0,00         35,60         43,38         44,95         46,22         47,96         47,96         49,25
CL01ZSAP101 00001122005MS353607450X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        243,69
CL01ZSAP101 00001122005MS353607470X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         12,70         60,95         60,95          0,00
CL01ZSAP101 00001122005MS353607480X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          8,06          8,06          0,00
CL01ZSAP101 00001122005MS353620020X           0,00          0,00          0,00          0,00          0,00        433,18         53,43         53,44         53,35         53,46         53,46         53,32
CL01ZSAP101 00001122005MS353626650X           0,00          0,00          0,00          0,00          0,00          0,00          2,94         -2,94          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352600190X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1649,19       1649,19        655,68
CL01ZSAP101 00001122005MS352600200X           0,00          0,00          0,00       1451,13          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352600400X        7879,66       8599,35       7362,59       8631,12       9290,11       9524,90       9588,39       9682,88       9944,47      10254,51      10254,51      10648,14
CL01ZSAP101 00001122005MS352600410X         349,44        781,74        891,95        801,63       2084,94       1355,03       1196,11       1229,84       1257,44       1687,38       1687,38       1362,19
CL01ZSAP101 00001122005MS352600420X           0,00        211,79          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352600460X        1582,73       1644,50       1285,62       1310,17       1307,84       1245,68       1588,32       1709,86       1758,87       1829,65       1829,65       1878,96
CL01ZSAP101 00001122005MS352600480X           0,00          0,00         99,55          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352600490X           0,00        174,06        386,27        282,37        617,39          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352600520X         320,90          0,00       1326,25       3456,63        874,96       1694,93       2194,97        321,77        217,55        214,15        214,15        522,42
CL01ZSAP101 00001122005MS352600530X        4066,88          0,00          0,00          0,00          0,00          0,00       1820,52        633,39        639,60        658,85        658,85        666,04
CL01ZSAP101 00001122005MS352600540X        1237,88       1171,10        921,71       1328,00       1245,09       1321,33       1297,18       1293,46       1349,71       1353,33       1353,33       1435,15
CL01ZSAP101 00001122005MS352600550X        3066,63       3166,69       2672,59       3059,56       3186,69       3308,02       3327,83       3348,04       3479,92       3570,36       3570,36       3754,81
CL01ZSAP101 00001122005MS352600570X        1155,32       4185,99       1071,20       1213,83       1304,53       1325,86       1357,04       1398,56       1435,36       1498,09       1498,09       1538,45
CL01ZSAP101 00001122005MS352600575X         516,61        535,82        466,76        522,21        740,63        422,15        432,08        445,30        456,11        466,55        466,55        479,12
CL01ZSAP101 00001122005MS352600580X           0,00          0,00          0,00          0,00          0,00          0,00       3591,20       1249,44       4431,13       1111,11       1111,11       1123,24
CL01ZSAP101 00001122005MS352600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       7134,65       7134,65       7212,48
CL01ZSAP101 00001122005MS352600600X        1788,68       1835,72       1559,35       1750,08       1836,20       1863,27       1958,24       2004,27       2066,75       2140,21       2140,21       2290,68
CL01ZSAP101 00001122005MS352600605X         934,39      -1029,65      -2796,77       -844,80       1393,22       1406,98       1407,94        631,96        795,73       2206,47       2206,47        502,86
CL01ZSAP101 00001122005MS352600610X         205,17        152,49        136,94        160,19        157,61        159,54        168,47        154,00        193,82        164,57        164,57        240,65
CL01ZSAP101 00001122005MS352600620X        2625,36       1920,58       1702,72       2022,16       2100,12       2060,49       2139,09       2022,19       2560,36       2162,56       2162,56       3129,81
CL01ZSAP101 00001122005MS352600640X           0,00          0,00          0,00          0,00         19,21         35,71         42,85         20,64         32,26         22,12         22,12         75,99
CL01ZSAP101 00001122005MS352601590X          11,72        -11,72          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         -2,00
CL01ZSAP101 00001122005MS352602040X           0,00          0,00          0,00         56,70          0,00          0,00        374,14          0,00         65,83          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352602070X         127,96        619,16        529,60        174,35        175,70        282,05       1229,47        148,40         95,80        172,91        172,91         77,89
CL01ZSAP101 00001122005MS352602080X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        169,99          0,00          0,00        170,01
CL01ZSAP101 00001122005MS352602100X         262,73        231,39        122,58        159,06         77,48         89,61        638,77       -928,14        582,56         39,19         39,19       3087,99
CL01ZSAP101 00001122005MS352604550X           0,00          8,74          0,00          0,00          7,69          6,08          7,83         16,55          0,00          0,00          0,00          8,85
CL01ZSAP101 00001122005MS352606020X           0,00          0,00          0,00        923,77          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352606120X        1013,18        452,28        284,50        452,96        340,00        253,49        256,36        257,71        894,05        420,32        420,32         97,66
CL01ZSAP101 00001122005MS352606210X           0,00         47,17         10,17         54,67          0,00         30,37         10,21          0,00          0,00          9,15          9,15         36,70
CL01ZSAP101 00001122005MS352606220X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00         21,67         21,67          0,00
CL01ZSAP101 00001122005MS352606330X         849,88        881,47        842,99        859,09          0,00          0,00          0,00          0,00          0,00       1499,83       1499,83       1520,84
CL01ZSAP101 00001122005MS352606430X           0,00          0,00          0,00          0,00          0,00        339,42          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352606500X         197,77        124,12        143,84        501,75         11,36        208,33        152,31        195,33        716,52        172,63        172,63        844,06
CL01ZSAP101 00001122005MS352607000X          36,71         37,96         36,24         37,08         37,17         37,41         42,51         44,05         45,29        -47,00         47,00         48,27
CL01ZSAP101 00001122005MS352607100X           4,85          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          5,32          5,32          0,00
CL01ZSAP101 00001122005MS352607450X         112,19        180,38        240,24        136,16          0,00        128,21         94,49        123,92        147,60          0,00          0,00        413,35
CL01ZSAP101 00001122005MS352607470X           0,00         38,03          0,00         74,67          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005MS352607480X           0,00          0,00          0,00          0,00        104,75          0,00          0,00          0,00          0,00         16,21         16,21          0,00
CL01ZSAP101 00001122005MS352620020X          32,71         32,74         32,71         33,64        146,68        146,60        144,53        144,82        138,69        131,57        131,57         84,48
CL01ZSAP101 00001122005MS352626650X           0,00          0,00          0,00          0,00          0,00          0,00          7,94         -7,94          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005     602070X           0,00          0,00          0,00          0,00          0,00          0,00         57,41         24,36         12,74          0,00          0,00          4,38
CL01ZSAP101 00001122005     602100X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          6,25          2,45          2,45        739,47
CL01ZSAP101 00001122005FA315600190X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1649,19       1649,19          3,54
CL01ZSAP101 00001122005FA315600200X           0,00          0,00          0,00       1451,13          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315600400X        3013,99       3387,54       3239,66       3422,95      28882,57      23258,52      20395,66      21033,65      21138,11      21585,63      21585,63      22733,84
CL01ZSAP101 00001122005FA315600410X          14,86         11,79        274,86          8,00         36,40          0,00          8,49          0,00          0,00          0,00          0,00         23,21
CL01ZSAP101 00001122005FA315600420X           0,00        423,58          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315600460X         647,28        671,34        642,03        654,30        658,02        659,15        674,40        671,86        699,17        739,83        739,83        759,77
CL01ZSAP101 00001122005FA315600480X           0,00          0,00         33,18          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315600490X           0,00        263,29          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00        193,67
CL01ZSAP101 00001122005FA315600520X         184,50          0,00         93,03        191,18        259,03        190,46        926,41        300,43        418,41        356,09        356,09        482,71
CL01ZSAP101 00001122005FA315600530X         805,96          0,00          0,00          0,00          0,00          0,00        331,00        115,16        116,29        119,79        119,79        121,10
CL01ZSAP101 00001122005FA315600540X         457,81       7352,55        419,18        654,08        427,76        479,04        473,85        521,66        415,02        420,94        420,94        538,34
CL01ZSAP101 00001122005FA315600550X        1127,38       1323,44       1148,17       1182,84       1163,32       1727,44       1821,60       1813,87       1734,98       1189,76       1189,76       2062,93
CL01ZSAP101 00001122005FA315600570X         293,24        705,85        384,78        392,13        392,54        395,94        405,17        417,33        342,18        352,14        352,14        457,83
CL01ZSAP101 00001122005FA315600575X         148,29        153,80        147,09        149,90        441,92        123,07        125,95        129,80         97,05         99,27         99,27        139,65
CL01ZSAP101 00001122005FA315600580X           0,00          0,00          0,00          0,00          0,00          0,00        860,42        299,35       1868,26        302,53        302,53        792,53
CL01ZSAP101 00001122005FA315600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       1297,21       1297,21       1311,36
CL01ZSAP101 00001122005FA315600600X         543,12        601,81        576,57        588,68        585,98        589,15        606,89        624,74        538,54        551,54        551,54        730,07
CL01ZSAP101 00001122005FA315600605X         428,88        502,79      -2681,26        409,16        223,36        528,66        335,17         37,32         20,49       -413,62        413,62        536,83
CL01ZSAP101 00001122005FA315600610X          54,75         41,95         35,93         36,14         32,98         32,96         42,11         34,93         32,61         28,52         28,52         60,16
CL01ZSAP101 00001122005FA315600620X         518,49        332,58        257,05        253,81        257,61        255,62        396,42        269,65        223,64        145,76        145,76        625,96
CL01ZSAP101 00001122005FA315600640X          39,87         31,47         20,12         19,72         19,86         19,74         20,21         20,83          0,00          0,00          0,00         75,99
CL01ZSAP101 00001122005FA315601190X         101,39          0,00          0,00          0,00         37,95          0,00        944,85          0,00          0,00          0,00          0,00        219,58
CL01ZSAP101 00001122005FA315601590X           8,79         90,63          0,00        708,41          0,00       3403,32          0,00          0,00          0,00         36,89         36,89         -1,00
CL01ZSAP101 00001122005FA315602040X           0,00          0,00          0,00         69,07        192,12        116,92        303,38          0,00          0,00         22,52         22,52          0,00
CL01ZSAP101 00001122005FA315602070X         364,39        133,91        375,78         71,25        239,44        189,92         98,74         93,22        128,76        122,99        122,99        116,36
CL01ZSAP101 00001122005FA315602100X         295,77        334,33        548,02        693,99        357,10       4998,40        880,49        195,20        131,76       1314,54       1314,54       1065,87
CL01ZSAP101 00001122005FA315604530X           8,57          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315604550X           0,00          0,00          0,00          5,20         21,06          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315606000X          45,28         43,45         44,73        285,66          0,00         43,50       1138,47        731,39        758,73        785,71        785,71        823,37
CL01ZSAP101 00001122005FA315606020X        3544,73       5691,63          0,00        -17,21          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315606110X        1268,49          0,00       2462,15         31,67          0,00          6,91          0,00       2503,88          0,00          0,00          0,00          9,31
CL01ZSAP101 00001122005FA315606120X          35,49         34,59         26,74         42,25          0,00          0,00          0,00          0,00        114,12         28,91         28,91          0,00
CL01ZSAP101 00001122005FA315606210X         262,31          0,00        244,33        506,33         23,15         48,97        860,97          0,00       1364,71        205,99        205,99        571,96
CL01ZSAP101 00001122005FA315606220X           0,00          0,00          0,00          0,00          0,00         56,40          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315606330X        3651,11       1830,45       2070,18       3161,53       2243,83       1286,79       1784,68       1533,01       1874,87       4153,23       4153,23       2441,54
CL01ZSAP101 00001122005FA315606430X         566,83          0,00          0,00       1689,30          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315606490X           0,00          0,00        141,44        190,78          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315606500X        6467,53       4564,89       1721,90      11951,16       1071,51        333,43       3313,74       4470,71       2363,33       1944,55       1944,55        819,13
CL01ZSAP101 00001122005FA315607000X        1296,72       5972,45       1392,48      18699,74         39,04       5532,61        126,19       1285,78        538,77        573,52        573,52       5420,79
CL01ZSAP101 00001122005FA315607090X       54996,74          0,00          0,00     160979,95          0,00          0,00          0,00          0,00       2509,05          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315607100X       20199,66         12,46          0,00       7068,04       5171,23       5827,62       4064,17        404,76          0,00       6944,05       6944,05      30409,99
CL01ZSAP101 00001122005FA315607110X      126252,41          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA315607450X         146,09        175,21        116,23        110,02          0,00         92,34         81,80        155,25        121,81          0,00          0,00        471,40
CL01ZSAP101 00001122005FA315607470X          51,18          0,00        204,99        264,29         19,80         26,34          0,00          0,00          0,00          0,00          0,00         11,25
CL01ZSAP101 00001122005FA315607480X        8796,15       7454,27       8298,33      11088,52       6847,05       6676,39       6190,26       3473,26       5084,27      -3010,60       3010,60       4113,01
CL01ZSAP101 00001122005FA315620020X        1745,82       1740,91       1740,91       1768,81       1609,44       1610,57       1989,05       1989,38       1989,20       1993,07       1993,07       1995,26
CL01ZSAP101 00001122005FA315626650X           0,00          0,00          0,00          0,00          0,00          0,00        109,28       -109,28          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340600400X         493,83        513,44        491,03        500,41        497,67        506,86        518,82        534,69        547,66        535,03        535,03          0,00
CL01ZSAP101 00001122005FA340600410X           0,00          0,00          0,00          0,00          2,86          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340600480X           0,00          0,00         16,59          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340600520X           0,00          0,00        198,90          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340600530X         408,54          0,00          0,00          0,00          0,00          0,00        165,50         57,58         58,14         31,56         31,56         60,55
CL01ZSAP101 00001122005FA340600540X          86,66         69,54         87,97         71,67         84,96         96,56        107,80         75,33         91,73         88,01         88,01         54,17
CL01ZSAP101 00001122005FA340600550X         309,93        313,45        302,31        305,49        303,86        309,44        316,73        326,43        339,82        332,65        332,65        112,91
CL01ZSAP101 00001122005FA340600570X          68,73        269,62         68,33         69,64         69,26         70,54         72,20         74,41         76,22         79,78         79,78         81,93
CL01ZSAP101 00001122005FA340600575X          46,04         47,75         45,67         46,54         33,19         33,23         34,02         35,06         35,91         36,73         36,73         37,72
CL01ZSAP101 00001122005FA340600580X           0,00          0,00          0,00          0,00          0,00          0,00        303,42        105,56        284,75        209,63        209,63        211,92
CL01ZSAP101 00001122005FA340600590X           0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00       2594,42       2594,42       2622,72
CL01ZSAP101 00001122005FA340600600X          92,92         94,57         92,00         92,30         89,23         90,61         93,08         95,94        107,68        111,54        111,54        117,26
CL01ZSAP101 00001122005FA340600605X         -17,43       -230,39         89,77       -412,18         87,71         89,30         58,97       -373,58        -81,67        688,26        688,26       -656,58
CL01ZSAP101 00001122005FA340600610X          18,65         10,11         12,34          9,85          8,90          9,03          9,24          9,52         14,96         -9,60          9,60         20,05
CL01ZSAP101 00001122005FA340600620X         262,54        148,32        181,09        144,56        144,29        146,42        149,88        154,46        242,59        155,65        155,65        312,98
CL01ZSAP101 00001122005FA340601180X           0,00          0,00          0,00          0,00          0,00          0,00          0,00         31,48         15,05         14,88         14,88          0,00
CL01ZSAP101 00001122005FA340601590X           2,93         -2,93          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340602000X           0,00          0,00          0,00          0,00          0,00          0,00          2,48          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340602040X           0,00          0,00          0,00         34,10          0,00          0,00        143,11         34,96          0,00          0,00          0,00         70,67
CL01ZSAP101 00001122005FA340602070X          22,54         39,81        142,03         79,72         30,73         72,63        121,97         90,89         30,13        177,99        177,99         51,31
CL01ZSAP101 00001122005FA340602100X         162,07         58,39        809,92        228,72         63,35       2498,88        373,10       1433,47        665,15        172,59        172,59       1278,80
CL01ZSAP101 00001122005FA340604550X           0,00          0,00          0,00          0,00          0,00          0,00          2,71          0,00         11,61          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340606000X           0,00          0,00          0,00          0,00          0,00          0,00       1660,33          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340606120X          27,20         26,05         26,74         25,79          0,00          0,00          0,00          0,00        114,12         28,91         28,91          0,00
CL01ZSAP101 00001122005FA340606210X          33,10          0,53        151,04        111,50         71,93          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340606330X        9883,63      11715,87      10446,73      14742,04       9018,85       8239,87      11760,57      10651,75      14583,25     -13141,70      13141,70      13367,54
CL01ZSAP101 00001122005FA340606500X          68,83         83,67         94,11         98,66         27,21         53,09         21,39        305,36         41,67        161,53        161,53       4998,45
CL01ZSAP101 00001122005FA340607100X           4,85          0,00          4,84        187,20          0,00          0,00         62,11        137,64          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340607450X         226,34        279,99        332,43        440,85          0,00          0,00        135,09        185,64        212,27          0,00          0,00         77,78
CL01ZSAP101 00001122005FA340607470X           0,00          0,00          0,00         20,02          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340607480X         290,78        228,03        284,94        299,78        215,45        288,35        318,34        316,59        318,98        331,77        331,77        332,19
CL01ZSAP101 00001122005FA340620020X        1194,08       1194,09       1194,08       1194,13       1142,79       1142,85       1142,75       1142,93       1142,70       1142,77       1142,77       1142,76
CL01ZSAP101 00001122005FA340626650X           0,00          0,00          0,00          0,00          0,00          0,00         62,79        -62,79          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340690815X        1972,74        753,59          0,00       7027,67         62,92        -62,92          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340600400X        1481,49       1540,32       1473,08       1501,22       1443,25       1520,59       1504,57       1586,25       1642,99       1719,75       1719,75       1766,10
CL01ZSAP101 00001122005FA340600410X         572,67        805,50        790,50        808,57        368,91        428,82        506,44        512,34        576,10        673,76        673,76        740,19
CL01ZSAP101 00001122005FA340600480X           0,00          0,00         33,18          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340600520X           0,00          0,00       1326,25          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00          0,00
CL01ZSAP101 00001122005FA340600530X        1214,50          0,00          0,00          0,00          0,00          0,00        496,50        172,74        174,44        179,69        179,69        181,65
CL01ZSAP101 00001122005FA340600540X         286,11        319,56        274,73        309,85        281,22        320,97        286,32        325,01        318,64        349,95        349,95        346,77
CL01ZSAP101 00001122005FA340600550X         365,38        361,31        350,26        501,00        334,87        341,73        349,12        360,29        380,66        392,47        392,47        671,78
CL01ZSAP101 00001122005FA340600560X         425,84        450,45        406,26        427,01        433,14        446,04        437,54        452,89        495,63        917,71        917,71        505,89
CL01ZSAP101 00001122005FA340600570X         206,18        808,55        205,00        208,92        207,78        211,61        216,60        223,23        228,65        239,33        239,33        245,78
